video_id,video_published_at,title,tags,channel_id,channel_title,subscriber_count,category_id,category_name,duration_seconds
oLTe_ZXIEdE,2025-10-06T05:30:06Z,GURU RANDHAWA - PAN INDIA - MV - BHUSHAN KUMAR,tseries|tseries songs|pan india song|guru randhawa pan india song|guru randhawa new song|pan india dance song|guru randhawa dance song|pan india guru randhawa|pan india|guru randhawa pan india video song|guru randhawa songs|pan india home rule|home rule album|guru randhawa home rule|home rule album song|home rule song|pan india video song|home rule|guru randhawa pan india|home rule video song|new punjabi song|punjabi songs|guru randhawa song|homerule,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,305000000,10,Music,142.0
ED544Luc71o,2025-10-06T06:27:00Z,Bad Boy Karthik Teaser | Naga Shaurya | Vidhi Yadav | Samuthirakani | Harris Jayraj |  Ramesh,Bad Boy Karthik teaser|Naga Shaurya new movie|Vidhi Yadav teaser|Samuthirakani direction|Harris Jayraj Telugu music|Naga Shaurya 2025 movie|Telugu teaser 2025|Telugu upcoming movie|new Telugu action movie|Harris Jayraj songs|Telugu romantic action teaser|Naga Shaurya teaser|Vidhi Yadav debut|Telugu hits|Telugu trailer|Telugu cinema 2025|trending Telugu teaser|mass Telugu teaser|Tollywood 2025|Telugu promo video|Bad Boy Karthik movie teaser,UCnJjcn5FrgrOEp5_N45ZLEQ,T-Series Telugu,14400000,10,Music,82.0
m5QrMzN7PGs,2025-10-06T14:52:55Z,[Hindi] BMSD 2025 | Semi Finals | Day 3,BATTLEGROUNDS MOBILE INDIA|BATTLEGROUNDSMOBILEINDIA|BATTLEGROUNDS MOBILE|BATTLEGROUNDS|BATTLEGROUNDS MOBILE INDIA OFFICIAL CHANNEL|BATTLEGROUNDS MOBILE INDIA YOUTUBE|BGMI|BATTLEGROUNDS MOBILE INDIA Release date|BATTLEGROUNDS MOBILE INDIA Teaser,UCugG6-k5QGbq_iDEPAnG4NQ,KRAFTON INDIA ESPORTS,1850000,20,Gaming,18570.0
VCXgLoKE7bg,2025-10-06T11:27:02Z,ಎಷ್ಟು ಹೇಳಿದರೂ ಕೇಳಲಿಲ್ಲ ಗೆಳತಿ ಗೆಳತಿ | Yesta Helidru Kelalila Gelati Gelati | Balu Belagundi |Janapada,Balu Belagundi Singer|balu belagundi|Janapada song,UCn16w8_6jziKX4FUNOsqYoQ,Balu Belagundi Singer,2240000,10,Music,348.0
CY7m0KgIHmQ,2025-10-06T01:30:13Z,"Parchhavan - Official Movie Trailer | परछावन | Bhojpuri Film 2025 | Rittesh Upadhyay, Richa dixit",bhojpuri movie|bhojpuri film|bhojpuri picture|भोजपुरी फिल्म|new bhojpuri movie|Rittesh Upadhyay|Richa dixit|Shraddha Naval|Manoj tiger|Vinod mishra|Shweta verma|Sangam rai|Sweety singh|New Movie Trailer|Full Movie|Hit Trailer|trailer|trailer 2025|pariwarik movie|bhojpuri family movie|Trending Movie Trailer|hindi trailer|bhojpuri trailer|movies Trending chart|full video|hd trailer|bhojpuri super hit movie|bhojpuri film 2025|richa dixit video,UC_ff05CVlPk1q0zdNVcuwhA,Bhojpuri Cinema TV Channel,7260000,24,Entertainment,239.0
y0r3ycFfg-M,2025-10-06T06:30:37Z,100 days but Its Team vs Team in Hardcore Minecraft 😱 | Twist ,minecraft gameplay in hindi|minecraft gameplay|minecraft in hindi gameplay|minecraft|survival|minecraft hindi gaming|live insaan|gamerfleet|techno gamerz|minecraft bedrock|minecraft android gameplay|anshu bisht|smartypie|yessmartypie|ujjwal|herobrine smp|funny minecraft video|smp india|fleet smp|anshu bisht smp|barbarian king|jack bhaiya|Herobrine fleet smp|herobrine world|oneblock 100 days|100 DAYS MINECRAFT|Hardcore Minecraft|hardcore|OP FIRE,UCPjaNv8GlIamrxCbqincG_g,Anshu Bisht,7440000,20,Gaming,6752.0
ko70cExuzZM,2025-10-05T23:00:06Z,Taylor Swift - The Fate of Ophelia (Official Music Video),Taylor swift|taylor|swift|taylor swift TLOAS|TS12|Showgirl|The Life of a Showgirl|new taylor swift|taylor swift album,UCqECaJ8Gagnn7YCbPEzWH6g,Taylor Swift,61800000,10,Music,239.0
6RNdL_gjpAs,2025-10-06T11:30:06Z,Feminichi Fathima Trailer | Fasil Muhammed | Shamla Hamza | Kumar Sunil | Thamar | Wayfarer Films,feminichi fathima|malayalam award movie|malayalam dubbed movie|lokah|lokah full movie|best award movie|best kerala movie award,UCjcqzy7MSaN2KPnzOKIcpEQ,Dulquer Salmaan,1700000,1,Film & Animation,95.0
YSpmkwpEbL0,2025-10-07T02:30:34Z,Diwali 2025 Item Showcase | Free Fire MAX,,UC4AB0_ectRryjCF_ugD0U8w,Free Fire India Official,18100000,20,Gaming,120.0
AqUonMjxaog,2025-10-04T15:56:32Z,Mayabini Ratir Bukut,Zubeen garg|Mayabini Ratir Bukut,UCrMfMtLp-BR5TMm_oBQiujA,Zubeen Garg - Topic,1430,10,Music,323.0
D3Se71O96i0,2025-10-02T06:30:07Z,Patriot Malayalam Teaser | Mammootty | Mohanlal | Mahesh Narayanan | Anto Joseph,Mammootty|Mohanlal|Fahadh Faasil|Kunchacko Boban|Nayanthara|Revathy|mmmn|patriot|malayalam latest|patriot malayalam movie|malayalam|patriot mammootty|malayalam film|patriot mammootty mohanlal|malayalam films|malayalam cinema|malayalam movies|patriot movie|mohanlal about patriot movie|pan indian,UCAAufdrkoIXtfHQI9QE1tzA,Anto Joseph Film Company,624000,24,Entertainment,82.0
A8B61clzr_Y,2025-10-06T10:34:52Z,Long Slide Game With Elephant Gorilla Buffalo Hippopotamus Tiger 3d Animal Game Funny 3d Animals,wild animals|funny animals|animals|elephant|mammoth elephant|animal revolt battle|animal fights|animal game|animal games|buffalo|cartoon animal games|funny animal videos|farm animals|animal|zoo animals|3d animals|animals cage game|animals games|zoo animals names|cute animals|monster lion mammoth attacks cow cartoon buffalo|cartoon animals|animals for kids|animal fight|animal names and sounds for kids|learn animal names,UCMK2MVNthSkVfb8oPcQpMdw,Firodaliso FunAnimation,841000,24,Entertainment,862.0
YbjdmLVXyHs,2025-10-06T05:30:07Z,GULZAAR CHHANIWALA - Dadson ( Official Video ) | Hallu Mandiaala | New Haryanvi Song 2025,gulzaar chhaniwala|gulzaar chhaniwala new song|dadson,UCaNVvLC6bcsvIwuDm3tItWQ,Gulzaar Chhaniwala,8920000,10,Music,232.0
AqbIRNL-vFo,2025-10-05T05:42:05Z,Jodettu Official Kannada Teaser | Chikkanna | Sunil | V Harikrishna | K Somashekar | S Mahesh Kumar,dbeats|dbeats kannada|d beats music|DBeats music world|kannada film|kannada film songs|kannada movie songs|kannada kannada|kannada songs|kannada new songs|kannada hit songs|trending kannada songs|2025 kannada songs|kannada new songs 2025|teaser|jodettu|kannada teaser|chikkanna|official teaser|chikkanna movie|v harikrishna|trending|kannada movie teaser|super hit|jodettu chikkanna|jodethu|jodetu|teeser|teesar|chikanna|natural star|dboss|dboss chikkanna,UCp8WoMOdQrSSPAJmQTGbNTw,DBeatsMusicWorld,4540000,24,Entertainment,102.0
OJv16uPuO9g,2025-10-05T13:43:58Z,Long Slide Game With Cow Elephant Gorilla Hippopotamus Tiger 3d Animal Game Funny 3d Animals,,UC85rY9_uW-3TdfKmyW2c57g,Animals Tralala,21400,24,Entertainment,709.0
T9ILED9zA6E,2025-10-05T23:07:18Z,आज शरद पूर्णिमा यह मंत्र सुन लेना घर में कभी धन सम्पत्ति कमी नहीं होगी Laxmi Mantra | Sharad Purnima,ॐ महालक्ष्मी नमो नमः|महालक्ष्मी मंत्र|laxmi mantra|laxmi mantra live|live laxmi mantra|om mahalaxmi|laxmi|laxmi ji|mantra|arti|laxmi arti mantra|laxmi mantra arti|laxmi mata mantra|laxmi maiya|jai laxmi mantra|ॐ महालक्ष्मी नमो|vishnu laxmi mantra|laxmi vishnu mantra|laxmi mata mantra 1018 times|laxmi mata ka mantra|maa laxmi mantra|powerfull laxmi mantra|laxmi mantra for money|laxmi mantra live morning|धनतेरस|dhanteras|sharad purnima mantra|पूर्णिमा,UCi5g2Y4keAkIkEt8YvR5JoA,Vats Bhakti Sagar,2170000,24,Entertainment,1177.0
cDL3Zjdz514,2025-10-06T15:59:59Z,Predator: Badlands | Final Trailer,Trailer,UC2-BeLxzUBSs0uSrmzWhJuQ,20th Century Studios,5010000,1,Film & Animation,118.0
vcoHwSMsHog,2025-10-06T08:13:58Z,I Joined GIANTS Vs TINY Minecraft Civilization with Doorbin..,carry depie|minecraft|doorbin,UClqifC6Nd7v-IfTqce4k62A,Carry Depie,3220000,20,Gaming,929.0
1TRGxRGcyN0,2025-10-05T17:53:15Z,"श्री हनुमान चालीसा Hanuman Chalisa I GULSHAN KUMAR I HARIHARAN, Full HD Video, Shree Hanuman Chalisa",श्री हनुमान चालीसा|Hanuman Chalisa|GULSHAN KUMAR|HARIHARAN|Shree Hanuman Chalisa|hanuman chalisa gulashan kumar|hanuman chalisa live|hanuman chalisa|hanuman ji ke gana|hanuman|hanuman ji ka bhakti song|hanuman chalisa fast|hanuman chalisa dj|hanuman chalisa full|hanuman chalisa song|hanuman chalisa new|hanuman chalisa ms subbulakshmi|hanuman chalisa kannada|hanuman chalisa lofi,UCUB59Xatk8mVarykhCv_FpQ,Sur Taal Bhakti,3570,22,People & Blogs,6007.0
t1huaCOto2k,2025-10-04T14:29:24Z,Rambo - Official Trailer | From 10th Oct 2025 on #SunNXT | Arulnithi | Muthaiya | Sun NXT Exclusive,,UCials1wQnEN_NykYZr1048w,Sun NXT,7680000,24,Entertainment,106.0
DNdGocGwSpo,2025-10-06T09:21:03Z,Clash On | Biggest Matchmaking Update Yet! 🏆,clash of clans|COC|Clash of Clans Gameplay|Clash of Clans Strategy|Clash of Clans Animation|Clash of Clans Commercial|Clash of Clans Attacks|Clash of Clans Town Hall|Hog Rider|PEKKA|Clan Wars|season challenges|clan war leagues|clash on|clan game|clan games|clash-a-rama|clasharama,UCD1Em4q90ZUK2R5HKesszJg,Clash of Clans,21600000,20,Gaming,37.0
JH1Wk6kB8To,2025-10-06T04:30:04Z,"Lugai Chhoti (Official Video) Ajay Hooda, Kavita Joshi | New Haryanvi Songs Haryanavi 2025 | DJ Song",lugai chhoti|lugai chhoti song|lugai chhoti ajay hooda|ajay hooda|ajay hooda song|ajay hooda new song|ajay hooda ke gane|ajay hooda dj song|kavita joshi|harjeet deewana|komal chaudhary|gulshan music|haryanvi song|haryanvi songs|haryanvi song 2025|new haryanvi song 2025|latest haryanvi song 2025|new haryanvi dj song 2025|new haryanvi songs haryanavi 2025|new haryanvi songs|latest haryanvi songs|haryanvi dj songs|haryanvi songs haryanavi|dj song,UCV7XiN_H4Vf375SPIGfoxMw,Ajay Hooda Official ,111000,10,Music,176.0
ZGn3Qj3-pHc,2025-10-03T02:30:27Z,NAIHAR SASURAL I नईहर ससुराल I OFFICIAL TRAILER I SANJANA PANDEY I BHOJPURI MOVIE 2025,naihar sasural|naihar sasural movie|naihar sasural trailer|sanjana pandey|bhojpuri movie 2025|bhojpuri film|bhojpuri|sanjana pandey movie|sanjana|bhojpuri sanjana|bhojpuri trailer,UCIobY5Y-ly9Bo458yjy36OQ,B4U Bhojpuri,12400000,1,Film & Animation,288.0
bQtZbwpbUlM,2025-10-06T09:43:25Z,I FOUND MY 7 YEARS OLD FREE FIRE ID,,UCWRmZvwkp6oNca2wW3uFcFg,SATVIK,11200000,20,Gaming,1373.0
_5c6EmJurxc,2025-10-06T04:30:08Z,"CIRCLE (Official Video) Amanraj Gill | Manisha Sharma, Shivani Yadav | New Haryanvi Song 2025",circle|circle song|circle amanraj gill|amanraj gill|manisha sharma|shivani yadav|new|latest|haryanvi|songs|haryanavi|2025|haryanvi song|haryanvi songs|haryanvi song 2025|haryanvi songs 2025|new haryanvi song|haryanvi new song|haryanvi song new|new haryanvi songs|latest haryanvi songs|new haryanvi song 2025|latest haryanvi song 2025|haryanvi songs haryanavi|new haryanvi songs haryanavi 2025|amanraj gill song|amanraj gill new song|nav haryanvi,UCbYXVxwDEWc9sIt6yZhweqQ,Nav Haryanvi,11500000,10,Music,189.0
zvO9tNMSKTM,2025-10-06T07:09:01Z,"Mithra Mandali JAMPACK Trailer | Priyadarshi, Niharika NM | Laddu Vishnu | Satya | Bunny Vas",Prabhas|Pawan Kalyan Speech|Chiranjeevi|Ram Charan|Allu Arjun|Mahesh Babu|Nakshatra News Channel|Nakshatra News|Jaahnavi Media,UCfUfzLTmYdmVrSOuGk6ddFA,Nakshatra News,252000,24,Entertainment,260.0
6mCywTW1wcs,2025-10-06T23:38:37Z,#1 EK SAPNA | CLASSIC HACKER OR WHAT | BGMI LIVE,lolz|lolzz|lolzzz|lolz gaming|lolzz gaming|lolzzz gaming|bgmi|conqueror,UCI1vyXBgX3bruwvChLMNxjQ,LoLzZz Gaming,2460000,20,Gaming,24262.0
CxnP8oR9n00,2025-10-06T00:00:13Z,Kuanra Punei & Gajalaxmi Brata Katha | ଗଜଲକ୍ଷ୍ମୀ ବ୍ରତ ଗାଥା ଓ ପୂଜା ବିଧି | Namita Agrawal,namita agrawal|namita agarwal|namita agrawal channel|namita agrawal bhajan|namita agrawal odia bhajan|namita agrawal new song|namita agrawal all bhajan song|namita agrawal all bhajan video|ନମିତା ଅଗ୍ରୱାଲ ଭଜନ|namita agrawal new bhajan|Gajalaxmi Brata Katha|Ma Gajalaxmi Story|Odia Brata Katha|Kuanra Punei|Odia Devotional Video,UCzhhvdUDJyVQL7qddS60lSg,Namita Agrawal,3560000,10,Music,1400.0
qR-z_27Dj7k,2025-10-06T06:30:24Z,Jamnapaar Season 2 - Official Trailer | Ritvik Sahore & Srishti Ganguly Rindani | Amazon MX Player,jamnapaar season 2 trailer|new trailers|trailer|hindi trailer|jamnapaar|jamnapaar season 1|mx player web series|new web series|web series|ritvik sahore web series|ritvik sahore|srishti rindani|official trailer|amazon mx player|jamnapaar official trailer|jamnapaar season 2 official trailer|Varun Badola|Vijay Raz|Anubha Fatehpuria|Srishti Ganguly Rindani|Druv Sehgal|Anushka Kaushik|Sunshine Productions|drama|hindi|new web series hindi|trailers 2025|new,UC1NtcHxG3wiyhtbbPmIaMnA,Amazon MX Player,5230000,24,Entertainment,109.0
tomGtOIlF54,2025-10-06T05:04:23Z,Choo-Choo Charles ne aaj mera dil tod diya! 😱 | Horror Gameplay #shortslive  #live,,UC3KAE02WDbs_nTVtO0qYIcQ,Kumar Gaming ,552000,20,Gaming,8770.0
8S63oMM9mms,2025-10-02T22:34:03Z,लक्ष्मी आरती हिंदी | Mata Laxmi Aarti in Hindi | Om Jai Laxmi Mata | #diwali #dhanteras #laxmiji,Laxmi Aarti in Hindi|lakshmi aarti|maha lakshmi aarti|लक्ष्मी आरती हिंदी|लक्ष्मी आरती हिंदी में|Om Jai Laxmi Mata|om jai lakshmi mata|jai lakshmi mata aarti|jai laxmi mata|जय लक्ष्मी माता|ॐ जय लक्ष्मी माता|mahalaxmi songs|om jai laxmi mata|laxmi aarti|laxmi ji ki aarti|lakshmi mata ki aarti|lakshmi ji ki aarti|aarti lakshmi ji ki|aarti laxmi ji ki|laxmi mata ki aarti|laxmi mata aarti|jai laxmi mata aarti|maa laxmi aarti|aarti lakshmi mata ki,UCyXdHzogMvnKmczVa8XYnRA,Netula Bhakti Mantra,2830,10,Music,883.0
jHOnAk1dJBY,2025-10-04T12:13:13Z,PISHACHINI | Official Trailer | Kajol | Ajay Devgan Films | New Movie Trailer |Teaser| Trailers 2025,new movie trailer|new movie trailers|movie trailers new|new hindi movie trailer|new movie trailers 2025|hrithik roshan new movie trailer|new movie trailers (2025 - 2027)|new movie trailers (2025) september|movie trailer|new upcoming movies (2025) trailer|movie trailers|movie trailer 2025|horror movie trailer|new trailer|haunted movie trailer|movie trailers 2025|2025 movie trailers|Kajol upcoming movies|Ajay devgn upcoming movies|Kajol movie trailer,UCqlvxaytOq2rt2J2p3apzzQ,Phantom Pictures™,9860,24,Entertainment,125.0
YrGPYXCoD5M,2025-10-06T18:45:02Z,Top 1 Heroic to Grandmaster Free Fire Live Rank Push #freefirelive #freefire,,UCLw6oSW5ZmS18a8vBEZMkeQ,AAWARI GAMER,721000,20,Gaming,14787.0
s8ieycCJZwE,2025-10-06T05:37:41Z,"Mass Jathara - Hudiyo Hudiyo Promo | Ravi Teja, Sreeleela | Bheems Ceciroleo | Bhanu Bogavarapu",Hudiyo Hudiyo Song|Mass Jathara Songs|Mass Jathara Teaser|Mass Jathara Trailer|Mass Jathara Songs Telugu|Mass Jathara New Song|Mass Jathara Movie Songs|Ravi Teja New Movie|Ravi Teja Songs|Ravi Teja New Song|Sreeleela Songs|Sreeleela Movies|Sreeleela New Song|Bheems Ceciroleo Songs|Telugu Lyrical Songs|Songs Telugu|Telugu Video Songs|Telugu Songs 2025|New Telugu Songs|Telugu Top Songs|Telugu Dance Songs|Latest Telugu Songs|Telugu Songs|Aditya Music,UCNApqoVYJbYSrni4YsbXzyQ,Aditya Music,36000000,10,Music,41.0
i-8w5yDwukA,2025-09-29T12:30:27Z,The Raja Saab Telugu Trailer | Prabhas | Maruthi | Thaman S | TG Vishwa Prasad | Jan 9 2026,People Media Factory|Raja Saab|Raja Saab Trailer|Raja Saab Telugu Trailer|Raja Saab Trailer Telugu|The Raja Saab Trailer|Prabhas|Maruthi,UCrzx3ZPXEZpzEGLF1gIuORQ,People Media Factory,1260000,24,Entertainment,214.0
fH9hTr4LSLg,2025-10-06T12:34:50Z,Minecraft But If we Touch a Block we Get Power...,carry depi|minecraft|doorbin,UCW3Ms3ZxVaZUniP-HifWCDg,Karry Kraft,750000,20,Gaming,619.0
x8REGvjjUYk,2025-10-05T13:04:34Z,"Tuition Badmashi Kaa | Hemant Faujdar, Kiran, Masoom Sharma, Manisha Sharma, Mukesh Jaji, Aman Jaji",Tuition Badmashi Kaa Haryanvi song|Tuition Badmashi Kaa official video|Tuition Badmashi Kaa Hemant Faujdar|Tuition Badmashi Kaa full song|Trending Haryanvi songs 2025|Popular Haryanvi hit 2025|Kiran Haryanvi singer|Masoom Sharma songs|Mukesh Jaji music|Aman Jaji Haryanvi beat|Haryanvi songs 2025|Latest Haryanvi hit|Badmashi song 2025|Haryana desi song|Desi badmashi song|Aman Raj Gill|Nonu Rana|Gangester Song|Badmashi Songs,UCxR3fj3Cx6wnZi3HgUY8XzQ,Chulbull Records,56200,10,Music,468.0
6F9zpvbsQ6g,2025-10-05T05:30:03Z,Shambhala Telugu Movie - Official Trailer | Aadi Sai Kumar | Archana Iyer | Swasika | Ugandhar Muni,Everyday Show|aadi sai kumar shambhala movie official trailer|aadi sai kumar shambhala teaser|aadi sai kumar shambhala movie trailer|shambhala telugu movie official trailer|aadi sai kumar's shambhala movie trailer|shambhala telugu movie teaser release - aadi sai kumar|aadi sai kumar shambhala trailer|aadi sai kumar shambhala movie teaser|aadi sai kumar shambhala movie|shambhala telugu movie official teaser|aadi sai kumar's shambhala|shambhala movie official trailer,UCQ596gwldwHJX2OSAtWljew,Everyday Show,68100,24,Entertainment,133.0
ByYfGWyo5Qc,2025-10-06T15:40:24Z,#1 Choo Choo Charles with AnshuMan Gaming #shortfeed #shortslive #chainedtogethergame #wormateio,,UCCi9hDSQHLS1KX59gzQoTqQ,AnshuMan Gaming,1080000,20,Gaming,5002.0
L8sJ8ZP43_4,2025-10-04T05:39:16Z,Top Non Stop Live Rasiya | एक से हटकर एक | Full HD Video #live,payal ki khanak|anil rawat|mohit love|kajal hathrasi|farmani naz,UCpQ-wkvGlvTGXhKmc0TsHvw,Shivam Music HD,76600,10,Music,70.0
AGTVx1v_79k,2025-10-04T15:30:07Z,FAMILY EXPRESS KANNADA OFFICIAL TRAILER 4K | JRM STUDIO | GOWRAV SHETTY | PALLAVI | BASKI | ROHIT |,web series|webseries|short film|Meese Mathu Jade Official Video|ಮೀಸೆ ಮತ್ತು ಜಡೆ|jrm studio|jrm studios|jothirao mohit short films|jothi rao mohit|JRM Studio|kannada latest short films 2021|kannada latest short films|kannada short films|Amruthanjan Trailer|Amruthanjan|kannada latest films|kannada short film|short films|New Kannada Short Movies|kannada Comedy Short Movies|2021 Kannada Comedy Movies|kannada love short films|trending videos 2021|trending,UCTIVZALCaLB-XPkhHKSpA-Q,JRM Studio,955000,24,Entertainment,147.0
SjtOCuYmQXk,2025-10-06T17:00:46Z,GODL BACK IN FORM!! K9 IS BUILT DIFFERENT🔥 NINJABOI #1 MVP,,UCeBBy-IqsJxGlt-QcWj35Kg,Mr Spike,1030000,20,Gaming,3147.0
f0FCLpLCV5I,2025-10-07T01:15:02Z,#Video ~ चोरी चोरी मिलबऊ ऐ गोरी | Milbau Chori Chori Tohra Se Gori | Pankaj Matalbi Yadav & Anjali,milbau chori chori tohra se gori|pankaj matalbi new song|pankaj matalbi yadav official|aibo tora gauwa ke aari|instagram trending song bhojpuri|reels trending songs|insta trending reels songs|pankaj matalbi yadav song|parul mahi bhojpuri song|parul mahi ka gana|parul mahi new song,UC4wTSf0D-raeiVTlRl9g8Pg,DEHATI KHORTHA MUSIC,44600,10,Music,414.0
rae7NrU40X8,2025-10-07T05:12:46Z,Kantara Chapter 1 Trailer - Kannada | Rishab Shetty | REACTION!!,our stupid reactions|korbin miles|rick segall|osr,UCR4z8ccOWNoUThB4VAMNBTg,OUR STUPID REACTIONS,1410000,23,Comedy,544.0
8VdHp0ZoryE,2025-10-06T06:15:09Z,skibidi toilet 79 (part 3),Skibidi toilet|skibidi toilet 79 part 3|79 part 3|episode 79|skebedee|skibidee toilet|toilet skibidi|alliance|cameraman|astro toilet|watchman of doom|dafuqboom|brainrot|gaming|source|sfm|scifi|tv woman|speakerman|speakermen|wod|astros|secret agent|administrator|part 3,UCsSsgPaZ2GSmO6il8Cb5iGA,DaFuq!?Boom!,46600000,24,Entertainment,379.0
n0RIgky8nzc,2025-10-04T13:19:28Z,"Singari Lyrical Song | Dude | Pradeep Ranganathan, Mamitha Baiju | @SaiAbhyankkar  | Keerthiswaran",Singari Lyric Video|Singari Song|Singari|Dude Movie Song|Dude Songs|Dude|Dude Tamil Movie|Pradeep Ranganathan|Pradeep Ranganathan Movies|PR|Sai Abhyankkar Songs|Sai Abhyankkar Music|Sai Abhyankkar|Mamitha Baiju|Mamitha Baiju Songs|Sai Smriti|Sarath Kumar|Sanjay Samvi|Latest Tamil Movies|New Tamil Movies|Tamil Movies 2025|New Songs Tamil|Tamil New Songs|Songs Tamil|Songs 2025|Latest Tamil Songs|New Tamil Songs|Parithabangal Dravid Selvam,UCLbdVvreihwZRL6kwuEUYsA,Think Music India,21500000,10,Music,215.0
eW-nFonrsnA,2025-10-06T09:02:32Z,One-Punch Man Season 3 | Official Trailer | Crunchyroll India,,UC1dpwMXjjPe87utZQRrEr3Q,Crunchyroll India,233000,24,Entertainment,53.0
F_Uw10vgjZM,2025-10-06T07:30:05Z,MICHAEL BECOME BILLIONAIRE in GTA 5 REAL LIFE!🤑 #48,techno gamerz|dattrax gaming|GTA|GTA 5|GTA ONLINE|PC|gta 5 gameplay|gta v hindi gameplay|gta 5 funny moments|gta 5 wins|gta 5 lamborghini|gta 5 stealing supercar|gta 5 stunts|gta 5 thug life|grand theft auto v|gta v online|gta 5|gta 5 epic moments|gta v funny moments|awesome gta 5 stunts|best moments|techno gamerz gta 5|gta 5 techno gamerz|gta 5 techno gamerz new video|techno gamer gta 5|techno gamerz gta 5 gameplay|techno gamerz gta v,UCJD5R47XWLmJ7nn18T2ZW4w,Dattrax Gaming,2660000,20,Gaming,4119.0
-yaUiBlOYn0,2025-10-04T11:34:19Z,Kiss Kiss Bang Bang - They Call Him OG | Pawan Kalyan | EmraanHashmi | NehaShetty |Sujeeth | ThamanS,Sony Music South|Sony Music|Latest Song|Telugu Songs 2023|Songs in Telugu|Telugu Movie Songs|Video Songs Telugu|new Telugu Songs|HungryCheetah|TheyCallHimOG|Pawan Kalyan|Priyanka Arul Mohan|Sujeeth|FIRESTORM IS COMING|first storm|og first single|og pawan|pawan kalyan songs|thaman s|thaman songs telugu|telugu songs|telugu songs new|pawan kalyan og|thaman songs|pawan kalyan og teaser|pawan kalyan og trailer|telugu trending songs|og movie,UCn4rEMqKtwBQ6-oEwbd4PcA,Sony Music South,20800000,10,Music,258.0
EDxDQfxO0xc,2025-10-06T14:41:14Z,Long Slide Game With Cow Elephant Gorilla Hippopotamus Tiger - 3d Animal Game - Funny 3d Animals,wild animals|funny animals|animals|elephant|mammoth elephant|animal revolt battle|animal fights|animal game|animal games|buffalo|cartoon animal games|funny animal videos|farm animals|animal|zoo animals|3d animals|animals cage game|animals games|zoo animals names|cute animals|monster lion mammoth attacks cow cartoon buffalo|cartoon animals|animals for kids|animal fight|animal names and sounds for kids|learn animal names,UC0atxk1vvXlRUSSPULZlLMg,Teodorissimo - FunAnimation,1160000,24,Entertainment,653.0
2hiEFxxdVg8,2025-10-05T01:11:01Z,#Video - बिहार सरकार - Raushan Rohi New Song - Bihar Sarkar - Srishti Bharti - Rangdari Song 2025,raushan rohi new song|raushan rohi new song 2025|Raushan Rohi|Raushan Rohi 2025|srishti bharti|srishti bharti aur raushan rohi ka new magahi song|raushan rohi new magahi song 2025|main 300 me bikne lagi|bihar sarkar|raushan rohi song|srishti bharti magahi song 2025|raushan rohi magahi song 2025|mai 300 me bikane lagi|बिहार सरकार raushan rohi|300 me karo hi mal sel|बिहार सरकार|Dic bhojpuri Bihar sarkar new song|srishti bharti maghi song|kiran singh interview,UCtdQBK4M2xVcJp64dMg_R8Q,DIC Bhojpuri,2450000,10,Music,201.0
TSZawkBT-VE,2025-10-06T16:52:57Z,"DOUBLE VICTORY! 🔥 FREE FIRE | TWO GAME'S, TWO WINS IN ONE VIDEO ! SAOK DOSTO #freefire ",,UCL5XHWph18bNlDONnBkYwLg,saok dosto,1130,20,Gaming,172.0
cF0z6quD8pQ,2025-10-05T12:30:06Z,Sundari Song Dj Sanju Rathod | Tak Tak Dekharo Savariya | Sundari Sundari Tujhe Nav Kay Hai | Its AY,DJ Song|Sanju Rathod new Song|sundari Song|sanju Rathoda Tal tak dekhro Savavriya|Sundari Sundari tujhe nav kay hai|Its AY Remix|ay Remix|Param Sundari|Sundari Marathi song|Sanju Rathod Sundari song|Marathi song|Sundari DJ song|tujhe nav kay hai|Sanju Rathore new DJ song,UCUNy4nRpaLV2Gc1op1w-xsg,It's AY Remix,81000,10,Music,241.0
gwPiQCKMCS0,2025-09-28T07:47:53Z,नया नया ड्राइवर हो हरनवे धाई धाई दबता 😚 free fire video 😎🫵 🎯,,UC9XSYqpngMHTJ644xaaRm5A,Mr sonu  ff,964,22,People & Blogs,250.0
wheyCq4k8W8,2025-10-07T03:30:06Z,Aslam Singer SR 8400 NEW ( आँख बनी मेरी माई की ) NEW 4K OFFICIAL VIDEO SONG / ASLAM SINGER ZAMIDAR,,UCmKIWi-Q_dG-B8TY8-XrVCQ,Aslam Singer Zamidar,1200000,10,Music,1062.0
o6vdd4AbqJ4,2025-10-05T13:39:37Z,"Rs1 vs Rs1,00,000 Luxury Bunker Mining in Minecraft",Luxury Bunker Mining in Minecraft|mining competition minecraft|minecraft hindi|minecraft funny|junkeyy,UCJS4UHGP6Q3BI-0ZIGrGXgw,Junkeyy,2770000,20,Gaming,1068.0
